id,text,obfuscatedText,mechanism,level
301,International Organized Crime,criminals hodson,FEA,16
301,International Organized Crime,burbyga fight,FEA,16
301,International Organized Crime,collegium criminal,FEA,16
301,International Organized Crime,fight uncoordinated,FEA,16
301,International Organized Crime,hodson laws,FEA,16
301,International Organized Crime,dealt laws,FEA,16
301,International Organized Crime,combating fight,FEA,16
301,International Organized Crime,basta law,FEA,16
301,International Organized Crime,basta laws,FEA,16
301,International Organized Crime,fight interdepartmental,FEA,16
301,International Organized Crime,commission fight,FEA,16
301,International Organized Crime,commission fighting,FEA,16
301,International Organized Crime,hodson police,FEA,16
301,International Organized Crime,basta bfn,FEA,16
301,International Organized Crime,bfn burbyga,FEA,16
301,International Organized Crime,bfn nellija,FEA,16
301,International Organized Crime,bfn locmele,FEA,16
301,International Organized Crime,bfn xenophobic,FEA,16
301,International Organized Crime,basta security,FEA,16
301,International Organized Crime,prevention said,FEA,16
301,International Organized Crime,activity basta,FEA,16
301,International Organized Crime,criminals interior,FEA,16
301,International Organized Crime,criminal interior,FEA,16
301,International Organized Crime,fight nellija,FEA,16
301,International Organized Crime,fight locmele,FEA,16
301,International Organized Crime,fighting nellija,FEA,16
301,International Organized Crime,fighting locmele,FEA,16
301,International Organized Crime,fight resolved,FEA,16
301,International Organized Crime,collegium interior,FEA,16
301,International Organized Crime,basta text,FEA,16
301,International Organized Crime,basta country,FEA,16
301,International Organized Crime,basta countries,FEA,16
301,International Organized Crime,active demagogy,FEA,16
301,International Organized Crime,eventually fighting,FEA,16
301,International Organized Crime,deemed fight,FEA,16
301,International Organized Crime,nellija text,FEA,16
301,International Organized Crime,locmele text,FEA,16
301,International Organized Crime,burbyga report,FEA,16
301,International Organized Crime,text xenophobic,FEA,16
301,International Organized Crime,accepted fight,FEA,16
301,International Organized Crime,envisioned fighting,FEA,16
301,International Organized Crime,fight phenomenon,FEA,16
301,International Organized Crime,reported xenophobic,FEA,16
301,International Organized Crime,fight introduce,FEA,16
301,International Organized Crime,fighting introduced,FEA,16
301,International Organized Crime,definition fight,FEA,16
301,International Organized Crime,activities dealt,FEA,16
301,International Organized Crime,active dealt,FEA,16
301,International Organized Crime,basta state,FEA,16
301,International Organized Crime,basta states,FEA,16
302,Poliomyelitis and Post-Polio,including varicella,FEA,16
302,Poliomyelitis and Post-Polio,need varicella,FEA,16
302,Poliomyelitis and Post-Polio,use varicella,FEA,16
302,Poliomyelitis and Post-Polio,areas varicella,FEA,16
302,Poliomyelitis and Post-Polio,conjunctivitis varicella,FEA,16
302,Poliomyelitis and Post-Polio,infection med,FEA,16
302,Poliomyelitis and Post-Polio,recommended varicella,FEA,16
302,Poliomyelitis and Post-Polio,uncontrolled varicella,FEA,16
302,Poliomyelitis and Post-Polio,infection multidrugresistant,FEA,16
302,Poliomyelitis and Post-Polio,gastroenteritis infection,FEA,16
302,Poliomyelitis and Post-Polio,gastroenteritis infected,FEA,16
302,Poliomyelitis and Post-Polio,studies varicella,FEA,16
302,Poliomyelitis and Post-Polio,fever infections,FEA,16
302,Poliomyelitis and Post-Polio,fevers infection,FEA,16
302,Poliomyelitis and Post-Polio,fever infection,FEA,16
302,Poliomyelitis and Post-Polio,events varicella,FEA,16
302,Poliomyelitis and Post-Polio,mouth varicella,FEA,16
302,Poliomyelitis and Post-Polio,gastrointestinal preventing,FEA,16
302,Poliomyelitis and Post-Polio,gastrointestinal prevention,FEA,16
302,Poliomyelitis and Post-Polio,schedule varicella,FEA,16
302,Poliomyelitis and Post-Polio,adverse varicella,FEA,16
302,Poliomyelitis and Post-Polio,listed varicella,FEA,16
302,Poliomyelitis and Post-Polio,crit prevention,FEA,16
302,Poliomyelitis and Post-Polio,cimetidine preventing,FEA,16
302,Poliomyelitis and Post-Polio,bleeding pneumonia,FEA,16
302,Poliomyelitis and Post-Polio,agent gastroenteritis,FEA,16
302,Poliomyelitis and Post-Polio,statement varicella,FEA,16
302,Poliomyelitis and Post-Polio,med respiratory,FEA,16
302,Poliomyelitis and Post-Polio,update varicella,FEA,16
302,Poliomyelitis and Post-Polio,pneumonia ventilated,FEA,16
302,Poliomyelitis and Post-Polio,cimetidine dis,FEA,16
302,Poliomyelitis and Post-Polio,influenza vaccine,FEA,16
302,Poliomyelitis and Post-Polio,gastroenteritis tract,FEA,16
302,Poliomyelitis and Post-Polio,status varicella,FEA,16
302,Poliomyelitis and Post-Polio,hyph med,FEA,16
302,Poliomyelitis and Post-Polio,cimetidine control,FEA,16
302,Poliomyelitis and Post-Polio,vaccines varicella,FEA,16
302,Poliomyelitis and Post-Polio,vaccine varicella,FEA,16
302,Poliomyelitis and Post-Polio,program varicella,FEA,16
302,Poliomyelitis and Post-Polio,pertussis vaccine,FEA,16
302,Poliomyelitis and Post-Polio,bleeding gastrointestinal,FEA,16
302,Poliomyelitis and Post-Polio,gastroenteritis patient,FEA,16
302,Poliomyelitis and Post-Polio,med patients,FEA,16
302,Poliomyelitis and Post-Polio,hepatitis vaccines,FEA,16
302,Poliomyelitis and Post-Polio,hepatitis vaccination,FEA,16
302,Poliomyelitis and Post-Polio,hepatitis vaccine,FEA,16
302,Poliomyelitis and Post-Polio,fever pulmonary,FEA,16
302,Poliomyelitis and Post-Polio,gastrointestinal versus,FEA,16
302,Poliomyelitis and Post-Polio,med tract,FEA,16
302,Poliomyelitis and Post-Polio,disease multidrugresistant,FEA,16
303,Hubble Telescope Achievements,nasa shuttle,FEA,16
303,Hubble Telescope Achievements,nasa shuttles,FEA,16
303,Hubble Telescope Achievements,misalignment shuttles,FEA,16
303,Hubble Telescope Achievements,misalignments shuttles,FEA,16
303,Hubble Telescope Achievements,liftoff shuttle,FEA,16
303,Hubble Telescope Achievements,endeavour shuttle,FEA,16
303,Hubble Telescope Achievements,shuttle space,FEA,16
303,Hubble Telescope Achievements,shuttles space,FEA,16
303,Hubble Telescope Achievements,flight shuttle,FEA,16
303,Hubble Telescope Achievements,flights shuttle,FEA,16
303,Hubble Telescope Achievements,columbia shuttle,FEA,16
303,Hubble Telescope Achievements,astronomers shuttle,FEA,16
303,Hubble Telescope Achievements,flight space,FEA,16
303,Hubble Telescope Achievements,flights space,FEA,16
303,Hubble Telescope Achievements,night shuttle,FEA,16
303,Hubble Telescope Achievements,edition liftoff,FEA,16
303,Hubble Telescope Achievements,schedule shuttle,FEA,16
303,Hubble Telescope Achievements,schedule shuttles,FEA,16
303,Hubble Telescope Achievements,apus shuttle,FEA,16
303,Hubble Telescope Achievements,edition shuttle,FEA,16
303,Hubble Telescope Achievements,edition shuttles,FEA,16
303,Hubble Telescope Achievements,flaws shuttle,FEA,16
303,Hubble Telescope Achievements,atlantis shuttle,FEA,16
303,Hubble Telescope Achievements,shuttle unveiled,FEA,16
303,Hubble Telescope Achievements,aeronautics shuttle,FEA,16
303,Hubble Telescope Achievements,shuttle think,FEA,16
303,Hubble Telescope Achievements,astronomy shuttle,FEA,16
303,Hubble Telescope Achievements,home shuttles,FEA,16
303,Hubble Telescope Achievements,home shuttle,FEA,16
303,Hubble Telescope Achievements,home liftoff,FEA,16
303,Hubble Telescope Achievements,shuttle universe,FEA,16
303,Hubble Telescope Achievements,said shuttle,FEA,16
303,Hubble Telescope Achievements,said shuttles,FEA,16
303,Hubble Telescope Achievements,new shuttle,FEA,16
303,Hubble Telescope Achievements,shuttle year,FEA,16
303,Hubble Telescope Achievements,shuttle try,FEA,16
303,Hubble Telescope Achievements,astronomers space,FEA,16
303,Hubble Telescope Achievements,expensive shuttle,FEA,16
303,Hubble Telescope Achievements,shuttles throwing,FEA,16
303,Hubble Telescope Achievements,shuttle throwing,FEA,16
303,Hubble Telescope Achievements,looking shuttle,FEA,16
303,Hubble Telescope Achievements,discovery shuttle,FEA,16
303,Hubble Telescope Achievements,possibly shuttle,FEA,16
303,Hubble Telescope Achievements,eye shuttle,FEA,16
303,Hubble Telescope Achievements,early shuttle,FEA,16
303,Hubble Telescope Achievements,largest shuttles,FEA,16
303,Hubble Telescope Achievements,far shuttles,FEA,16
303,Hubble Telescope Achievements,nasa space,FEA,16
303,Hubble Telescope Achievements,long shuttle,FEA,16
303,Hubble Telescope Achievements,liftoff space,FEA,16
304,Endangered Species (Mammals),mammal threatened,FEA,16
304,Endangered Species (Mammals),mammals threatened,FEA,16
304,Endangered Species (Mammals),mammal prohibit,FEA,16
304,Endangered Species (Mammals),mammal prohibited,FEA,16
304,Endangered Species (Mammals),listed mammals,FEA,16
304,Endangered Species (Mammals),list mammals,FEA,16
304,Endangered Species (Mammals),act mammal,FEA,16
304,Endangered Species (Mammals),act mammals,FEA,16
304,Endangered Species (Mammals),fish mammal,FEA,16
304,Endangered Species (Mammals),fish mammals,FEA,16
304,Endangered Species (Mammals),fishing mammal,FEA,16
304,Endangered Species (Mammals),mammals possession,FEA,16
304,Endangered Species (Mammals),mammals service,FEA,16
304,Endangered Species (Mammals),cfr mammal,FEA,16
304,Endangered Species (Mammals),cfr mammals,FEA,16
304,Endangered Species (Mammals),authorization mammals,FEA,16
304,Endangered Species (Mammals),authorized mammals,FEA,16
304,Endangered Species (Mammals),authorized mammal,FEA,16
304,Endangered Species (Mammals),authority mammal,FEA,16
304,Endangered Species (Mammals),authority mammals,FEA,16
304,Endangered Species (Mammals),authorization mammal,FEA,16
304,Endangered Species (Mammals),mammals section,FEA,16
304,Endangered Species (Mammals),mammal section,FEA,16
304,Endangered Species (Mammals),amended mammal,FEA,16
304,Endangered Species (Mammals),amended mammals,FEA,16
304,Endangered Species (Mammals),agency mammals,FEA,16
304,Endangered Species (Mammals),mammal regulations,FEA,16
304,Endangered Species (Mammals),mammals regulations,FEA,16
304,Endangered Species (Mammals),mammal subject,FEA,16
304,Endangered Species (Mammals),mammals subject,FEA,16
304,Endangered Species (Mammals),availability mammal,FEA,16
304,Endangered Species (Mammals),hyph mammals,FEA,16
304,Endangered Species (Mammals),determine mammals,FEA,16
304,Endangered Species (Mammals),mammals rule,FEA,16
304,Endangered Species (Mammals),action mammals,FEA,16
304,Endangered Species (Mammals),mammals proposed,FEA,16
304,Endangered Species (Mammals),mammals permit,FEA,16
304,Endangered Species (Mammals),mammal permit,FEA,16
304,Endangered Species (Mammals),mammal population,FEA,16
304,Endangered Species (Mammals),mammals population,FEA,16
304,Endangered Species (Mammals),activity mammals,FEA,16
304,Endangered Species (Mammals),mammals office,FEA,16
304,Endangered Species (Mammals),implementing mammals,FEA,16
304,Endangered Species (Mammals),implementing mammal,FEA,16
304,Endangered Species (Mammals),additional mammals,FEA,16
304,Endangered Species (Mammals),mammals scientific,FEA,16
304,Endangered Species (Mammals),mammal scientific,FEA,16
304,Endangered Species (Mammals),location mammal,FEA,16
304,Endangered Species (Mammals),location mammals,FEA,16
304,Endangered Species (Mammals),concerned mammals,FEA,16
305,Most Dangerous Vehicles,onroad providing,FEA,16
305,Most Dangerous Vehicles,number onroad,FEA,16
305,Most Dangerous Vehicles,onroad specified,FEA,16
305,Most Dangerous Vehicles,based onroad,FEA,16
305,Most Dangerous Vehicles,conducted onroad,FEA,16
305,Most Dangerous Vehicles,assuming onroad,FEA,16
305,Most Dangerous Vehicles,manufacturers set,FEA,16
305,Most Dangerous Vehicles,manufacturer set,FEA,16
305,Most Dangerous Vehicles,lowpollution manufacturers,FEA,16
305,Most Dangerous Vehicles,manufacturers uscar,FEA,16
305,Most Dangerous Vehicles,cars lowpollution,FEA,16
305,Most Dangerous Vehicles,cars rollover,FEA,16
305,Most Dangerous Vehicles,department onroad,FEA,16
305,Most Dangerous Vehicles,manufacturing provided,FEA,16
305,Most Dangerous Vehicles,manufacturer provided,FEA,16
305,Most Dangerous Vehicles,manufacturers provide,FEA,16
305,Most Dangerous Vehicles,manufacturers provided,FEA,16
305,Most Dangerous Vehicles,manufacturer provides,FEA,16
305,Most Dangerous Vehicles,heavy onroad,FEA,16
305,Most Dangerous Vehicles,conduct manufacturers,FEA,16
305,Most Dangerous Vehicles,conduct manufacturer,FEA,16
305,Most Dangerous Vehicles,based manufacturer,FEA,16
305,Most Dangerous Vehicles,based manufacturers,FEA,16
305,Most Dangerous Vehicles,motor passenger,FEA,16
305,Most Dangerous Vehicles,forth manufacturer,FEA,16
305,Most Dangerous Vehicles,forth manufacturers,FEA,16
305,Most Dangerous Vehicles,agency manufacturers,FEA,16
305,Most Dangerous Vehicles,including manufacturers,FEA,16
305,Most Dangerous Vehicles,california set,FEA,16
305,Most Dangerous Vehicles,manufacturers performed,FEA,16
305,Most Dangerous Vehicles,manufacturers perform,FEA,16
305,Most Dangerous Vehicles,manufacturer necessary,FEA,16
305,Most Dangerous Vehicles,manufacturers necessary,FEA,16
305,Most Dangerous Vehicles,passenger rollover,FEA,16
305,Most Dangerous Vehicles,final manufacturers,FEA,16
305,Most Dangerous Vehicles,final manufacturer,FEA,16
305,Most Dangerous Vehicles,manufacturer operations,FEA,16
305,Most Dangerous Vehicles,manufacturers operations,FEA,16
305,Most Dangerous Vehicles,california requires,FEA,16
305,Most Dangerous Vehicles,california requirements,FEA,16
305,Most Dangerous Vehicles,provider testonly,FEA,16
305,Most Dangerous Vehicles,manufacturer specifically,FEA,16
305,Most Dangerous Vehicles,manufacturers specifically,FEA,16
305,Most Dangerous Vehicles,manufacturer specifications,FEA,16
305,Most Dangerous Vehicles,manufacturers specific,FEA,16
305,Most Dangerous Vehicles,manufacturer specific,FEA,16
305,Most Dangerous Vehicles,information manufacturers,FEA,16
305,Most Dangerous Vehicles,information manufactured,FEA,16
305,Most Dangerous Vehicles,information manufacturer,FEA,16
305,Most Dangerous Vehicles,analyses manufacturer,FEA,16
306,African Civilian Deaths,panamanian said,FEA,16
306,African Civilian Deaths,panamanians said,FEA,16
306,African Civilian Deaths,panamanian state,FEA,16
306,African Civilian Deaths,panamanians states,FEA,16
306,African Civilian Deaths,panamanian states,FEA,16
306,African Civilian Deaths,panamanian support,FEA,16
306,African Civilian Deaths,panamanians week,FEA,16
306,African Civilian Deaths,called panamanians,FEA,16
306,African Civilian Deaths,new panamanian,FEA,16
306,African Civilian Deaths,panamanian visited,FEA,16
306,African Civilian Deaths,american panamanian,FEA,16
306,African Civilian Deaths,panamanian reach,FEA,16
306,African Civilian Deaths,institute panamanian,FEA,16
306,African Civilian Deaths,hashemi said,FEA,16
306,African Civilian Deaths,followed panamanian,FEA,16
306,African Civilian Deaths,doctors panamanian,FEA,16
306,African Civilian Deaths,casualties panamanian,FEA,16
306,African Civilian Deaths,goodfaith panamanians,FEA,16
306,African Civilian Deaths,doctors panamanians,FEA,16
306,African Civilian Deaths,panamanian toll,FEA,16
306,African Civilian Deaths,added panamanian,FEA,16
306,African Civilian Deaths,edition panamanian,FEA,16
306,African Civilian Deaths,dead panamanian,FEA,16
306,African Civilian Deaths,homes panamanian,FEA,16
306,African Civilian Deaths,panamanians reported,FEA,16
306,African Civilian Deaths,panamanian report,FEA,16
306,African Civilian Deaths,government panamanian,FEA,16
306,African Civilian Deaths,panamanian yorkbased,FEA,16
306,African Civilian Deaths,panamanian southern,FEA,16
306,African Civilian Deaths,came panamanian,FEA,16
306,African Civilian Deaths,effort panamanians,FEA,16
306,African Civilian Deaths,efforts panamanian,FEA,16
306,African Civilian Deaths,legal panamanian,FEA,16
306,African Civilian Deaths,friendly panamanian,FEA,16
306,African Civilian Deaths,care panamanians,FEA,16
306,African Civilian Deaths,intends panamanian,FEA,16
306,African Civilian Deaths,panamanians returned,FEA,16
306,African Civilian Deaths,investigates panamanian,FEA,16
306,African Civilian Deaths,investigators panamanian,FEA,16
306,African Civilian Deaths,investigating panamanian,FEA,16
306,African Civilian Deaths,noted panamanian,FEA,16
306,African Civilian Deaths,panamanian robert,FEA,16
306,African Civilian Deaths,far panamanian,FEA,16
306,African Civilian Deaths,account panamanians,FEA,16
306,African Civilian Deaths,accounting panamanian,FEA,16
306,African Civilian Deaths,panamanian provided,FEA,16
306,African Civilian Deaths,disputed panamanian,FEA,16
306,African Civilian Deaths,appears panamanian,FEA,16
306,African Civilian Deaths,appeared panamanian,FEA,16
306,African Civilian Deaths,concluded panamanian,FEA,16
307,New Hydroelectric Projects,power uppco,FEA,16
307,New Hydroelectric Projects,ferc gwinn,FEA,16
307,New Hydroelectric Projects,escanaba located,FEA,16
307,New Hydroelectric Projects,escanaba ferc,FEA,16
307,New Hydroelectric Projects,ferc marquette,FEA,16
307,New Hydroelectric Projects,escanaba near,FEA,16
307,New Hydroelectric Projects,gwinn hyph,FEA,16
307,New Hydroelectric Projects,located marquette,FEA,16
307,New Hydroelectric Projects,location marquette,FEA,16
307,New Hydroelectric Projects,power zambezi,FEA,16
307,New Hydroelectric Projects,company uppco,FEA,16
307,New Hydroelectric Projects,gwinn river,FEA,16
307,New Hydroelectric Projects,placerville power,FEA,16
307,New Hydroelectric Projects,power vitebsk,FEA,16
307,New Hydroelectric Projects,escanaba initial,FEA,16
307,New Hydroelectric Projects,cataract power,FEA,16
307,New Hydroelectric Projects,power udc,FEA,16
307,New Hydroelectric Projects,flow power,FEA,16
307,New Hydroelectric Projects,uppco urged,FEA,16
307,New Hydroelectric Projects,contact etta,FEA,16
307,New Hydroelectric Projects,concerning uppco,FEA,16
307,New Hydroelectric Projects,consists etta,FEA,16
307,New Hydroelectric Projects,a10 power,FEA,16
307,New Hydroelectric Projects,act etta,FEA,16
307,New Hydroelectric Projects,commission policybased,FEA,16
307,New Hydroelectric Projects,cataract ferc,FEA,16
307,New Hydroelectric Projects,escanaba received,FEA,16
307,New Hydroelectric Projects,gwinn site,FEA,16
307,New Hydroelectric Projects,notify uppco,FEA,16
307,New Hydroelectric Projects,attend uppco,FEA,16
307,New Hydroelectric Projects,site uppco,FEA,16
307,New Hydroelectric Projects,uppco visit,FEA,16
307,New Hydroelectric Projects,attending uppco,FEA,16
307,New Hydroelectric Projects,refrain uppco,FEA,16
307,New Hydroelectric Projects,communication uppco,FEA,16
307,New Hydroelectric Projects,member uppco,FEA,16
307,New Hydroelectric Projects,gwinn highway,FEA,16
307,New Hydroelectric Projects,cataract commission,FEA,16
307,New Hydroelectric Projects,cataract river,FEA,16
307,New Hydroelectric Projects,hydro power,FEA,16
307,New Hydroelectric Projects,gwinn license,FEA,16
307,New Hydroelectric Projects,etta president,FEA,16
307,New Hydroelectric Projects,location sanpete,FEA,16
307,New Hydroelectric Projects,gwinn located,FEA,16
307,New Hydroelectric Projects,gwinn location,FEA,16
307,New Hydroelectric Projects,boulder location,FEA,16
307,New Hydroelectric Projects,approximately marquette,FEA,16
307,New Hydroelectric Projects,date etta,FEA,16
307,New Hydroelectric Projects,power siqueira,FEA,16
307,New Hydroelectric Projects,contact frazierstutely,FEA,16
