id,text,obfuscatedText,mechanism,level
1030303,who is aziz hashim,abd compound,FEA,16
1030303,who is aziz hashim,compound servant,FEA,16
1030303,who is aziz hashim,arabic servant,FEA,16
1030303,who is aziz hashim,abd names,FEA,16
1030303,who is aziz hashim,names servant,FEA,16
1030303,who is aziz hashim,abd meaning,FEA,16
1030303,who is aziz hashim,abd powerful,FEA,16
1030303,who is aziz hashim,longmire probably,FEA,16
1030303,who is aziz hashim,longmire original,FEA,16
1030303,who is aziz hashim,longmire programming,FEA,16
1030303,who is aziz hashim,longmire watch,FEA,16
1030303,who is aziz hashim,longmire new,FEA,16
1030303,who is aziz hashim,different longmire,FEA,16
1030303,who is aziz hashim,longmire week,FEA,16
1030303,who is aziz hashim,left longmire,FEA,16
1030303,who is aziz hashim,longmire streaming,FEA,16
1030303,who is aziz hashim,longmire service,FEA,16
1030303,who is aziz hashim,longmire season,FEA,16
1030303,who is aziz hashim,longmire western,FEA,16
1030303,who is aziz hashim,meaning servant,FEA,16
1030303,who is aziz hashim,powerful servant,FEA,16
1030303,who is aziz hashim,drama probably,FEA,16
1030303,who is aziz hashim,drama new,FEA,16
1030303,who is aziz hashim,drama left,FEA,16
1030303,who is aziz hashim,new probably,FEA,16
1030303,who is aziz hashim,drama western,FEA,16
1030303,who is aziz hashim,comedy new,FEA,16
1030303,who is aziz hashim,comedy master,FEA,16
1030303,who is aziz hashim,comedy rescued,FEA,16
1030303,who is aziz hashim,master rescued,FEA,16
1030303,who is aziz hashim,new rescued,FEA,16
1030303,who is aziz hashim,drama netflix,FEA,16
1030303,who is aziz hashim,drama original,FEA,16
1030303,who is aziz hashim,drama programming,FEA,16
1030303,who is aziz hashim,different drama,FEA,16
1030303,who is aziz hashim,netflix probably,FEA,16
1030303,who is aziz hashim,netflix new,FEA,16
1030303,who is aziz hashim,left netflix,FEA,16
1030303,who is aziz hashim,netflix western,FEA,16
1030303,who is aziz hashim,drama watch,FEA,16
1030303,who is aziz hashim,drama streaming,FEA,16
1030303,who is aziz hashim,drama service,FEA,16
1030303,who is aziz hashim,probably western,FEA,16
1030303,who is aziz hashim,netflix original,FEA,16
1030303,who is aziz hashim,different netflix,FEA,16
1030303,who is aziz hashim,new western,FEA,16
1030303,who is aziz hashim,cancellation comedy,FEA,16
1030303,who is aziz hashim,netflix watch,FEA,16
1030303,who is aziz hashim,new original,FEA,16
1030303,who is aziz hashim,left new,FEA,16
1037496,who is rep scalise?,bout weighted,FEA,16
1037496,who is rep scalise?,chins set,FEA,16
1037496,who is rep scalise?,chin set,FEA,16
1037496,who is rep scalise?,bout way,FEA,16
1037496,who is rep scalise?,best bout,FEA,16
1037496,who is rep scalise?,dividing people,FEA,16
1037496,who is rep scalise?,divide people,FEA,16
1037496,who is rep scalise?,business deal,FEA,16
1037496,who is rep scalise?,business salesperson,FEA,16
1037496,who is rep scalise?,deal owner,FEA,16
1037496,who is rep scalise?,deal large,FEA,16
1037496,who is rep scalise?,bring deal,FEA,16
1037496,who is rep scalise?,deal salesperson,FEA,16
1037496,who is rep scalise?,large salesperson,FEA,16
1037496,who is rep scalise?,deal similar,FEA,16
1037496,who is rep scalise?,business quarterbacks,FEA,16
1037496,who is rep scalise?,deal quarterbacks,FEA,16
1037496,who is rep scalise?,dmd member,FEA,16
1037496,who is rep scalise?,dmd hill,FEA,16
1037496,who is rep scalise?,rodney second,FEA,16
1037496,who is rep scalise?,new rodney,FEA,16
1037496,who is rep scalise?,jersey rodney,FEA,16
1037496,who is rep scalise?,announce rodney,FEA,16
1037496,who is rep scalise?,retirement rodney,FEA,16
1037496,who is rep scalise?,frelinghuysen second,FEA,16
1037496,who is rep scalise?,frelinghuysen new,FEA,16
1037496,who is rep scalise?,frelinghuysen jersey,FEA,16
1037496,who is rep scalise?,announce frelinghuysen,FEA,16
1037496,who is rep scalise?,frelinghuysen retirement,FEA,16
1037496,who is rep scalise?,jersey republican,FEA,16
1037496,who is rep scalise?,consequently taken,FEA,16
1037496,who is rep scalise?,revoke taken,FEA,16
1037496,who is rep scalise?,consequently revoke,FEA,16
1037496,who is rep scalise?,consequently opposition,FEA,16
1037496,who is rep scalise?,consequently particular,FEA,16
1037496,who is rep scalise?,consequently dispositions,FEA,16
1037496,who is rep scalise?,consequently revocation,FEA,16
1037496,who is rep scalise?,opposition revoke,FEA,16
1037496,who is rep scalise?,particular revoke,FEA,16
1037496,who is rep scalise?,express revoke,FEA,16
1037496,who is rep scalise?,revoke words,FEA,16
1037496,who is rep scalise?,divide,FEA,16
1037496,who is rep scalise?,divide population,FEA,16
1037496,who is rep scalise?,decennial divide,FEA,16
1037496,who is rep scalise?,census divide,FEA,16
1037496,who is rep scalise?,divide ratio,FEA,16
1037496,who is rep scalise?,divide state,FEA,16
1037496,who is rep scalise?,divide divide,FEA,16
1037496,who is rep scalise?,divide gets,FEA,16
1037496,who is rep scalise?,divide example,FEA,16
1043135,who killed nicholas ii of russia,moscow saving,FEA,16
1043135,who killed nicholas ii of russia,federation moscow,FEA,16
1043135,who killed nicholas ii of russia,federal moscow,FEA,16
1043135,who killed nicholas ii of russia,moscow october,FEA,16
1043135,who killed nicholas ii of russia,moscow national,FEA,16
1043135,who killed nicholas ii of russia,moscow reverse,FEA,16
1043135,who killed nicholas ii of russia,ended moscow,FEA,16
1043135,who killed nicholas ii of russia,moscow sunday,FEA,16
1043135,who killed nicholas ii of russia,moscow year,FEA,16
1043135,who killed nicholas ii of russia,average moscow,FEA,16
1043135,who killed nicholas ii of russia,independence noncommunists,FEA,16
1043135,who killed nicholas ii of russia,lowest moscow,FEA,16
1043135,who killed nicholas ii of russia,compared moscow,FEA,16
1043135,who killed nicholas ii of russia,moscow person,FEA,16
1043135,who killed nicholas ii of russia,moscow standing,FEA,16
1043135,who killed nicholas ii of russia,irene new,FEA,16
1043135,who killed nicholas ii of russia,circa new,FEA,16
1043135,who killed nicholas ii of russia,moscow subjects,FEA,16
1043135,who killed nicholas ii of russia,moscow rate,FEA,16
1043135,who killed nicholas ii of russia,born denise,FEA,16
1043135,who killed nicholas ii of russia,independence misconception,FEA,16
1043135,who killed nicholas ii of russia,holiday independence,FEA,16
1043135,who killed nicholas ii of russia,noncommunists time,FEA,16
1043135,who killed nicholas ii of russia,irene york,FEA,16
1043135,who killed nicholas ii of russia,circa york,FEA,16
1043135,who killed nicholas ii of russia,born irene,FEA,16
1043135,who killed nicholas ii of russia,born circa,FEA,16
1043135,who killed nicholas ii of russia,moscow time,FEA,16
1043135,who killed nicholas ii of russia,cardigan school,FEA,16
1043135,who killed nicholas ii of russia,crimea date,FEA,16
1043135,who killed nicholas ii of russia,crimea remains,FEA,16
1043135,who killed nicholas ii of russia,remains theirs,FEA,16
1043135,who killed nicholas ii of russia,crimea island,FEA,16
1043135,who killed nicholas ii of russia,crimea sea,FEA,16
1043135,who killed nicholas ii of russia,sea theirs,FEA,16
1043135,who killed nicholas ii of russia,crimea europe,FEA,16
1043135,who killed nicholas ii of russia,europe theirs,FEA,16
1043135,who killed nicholas ii of russia,crimea historically,FEA,16
1043135,who killed nicholas ii of russia,belongs crimea,FEA,16
1043135,who killed nicholas ii of russia,crimea regions,FEA,16
1043135,who killed nicholas ii of russia,crimea parts,FEA,16
1043135,who killed nicholas ii of russia,countries crimea,FEA,16
1043135,who killed nicholas ii of russia,historically theirs,FEA,16
1043135,who killed nicholas ii of russia,belongs theirs,FEA,16
1043135,who killed nicholas ii of russia,regions theirs,FEA,16
1043135,who killed nicholas ii of russia,parts theirs,FEA,16
1043135,who killed nicholas ii of russia,countries theirs,FEA,16
1043135,who killed nicholas ii of russia,denise net,FEA,16
1043135,who killed nicholas ii of russia,denise worth,FEA,16
1043135,who killed nicholas ii of russia,denise july,FEA,16
1051399,who sings monk theme song,krauss useful,FEA,16
1051399,who sings monk theme song,allman written,FEA,16
1051399,who sings monk theme song,baby smule,FEA,16
1051399,who sings monk theme song,champagne said,FEA,16
1051399,who sings monk theme song,krauss people,FEA,16
1051399,who sings monk theme song,land training,FEA,16
1051399,who sings monk theme song,temple training,FEA,16
1051399,who sings monk theme song,land temple,FEA,16
1051399,who sings monk theme song,champagne invented,FEA,16
1051399,who sings monk theme song,champagne french,FEA,16
1051399,who sings monk theme song,champagne tasting,FEA,16
1051399,who sings monk theme song,champagne drinking,FEA,16
1051399,who sings monk theme song,champagne stars,FEA,16
1051399,who sings monk theme song,read smule,FEA,16
1051399,who sings monk theme song,letter smule,FEA,16
1051399,who sings monk theme song,favorite smule,FEA,16
1051399,who sings monk theme song,celebrities smule,FEA,16
1051399,who sings monk theme song,little smule,FEA,16
1051399,who sings monk theme song,maybe smule,FEA,16
1051399,who sings monk theme song,salonga watch,FEA,16
1051399,who sings monk theme song,chance salonga,FEA,16
1051399,who sings monk theme song,allman michael,FEA,16
1051399,who sings monk theme song,allman hit,FEA,16
1051399,who sings monk theme song,krauss little,FEA,16
1051399,who sings monk theme song,england krauss,FEA,16
1051399,who sings monk theme song,baby krauss,FEA,16
1051399,who sings monk theme song,krauss read,FEA,16
1051399,who sings monk theme song,favorite krauss,FEA,16
1051399,who sings monk theme song,hit krauss,FEA,16
1051399,who sings monk theme song,krauss running,FEA,16
1051399,who sings monk theme song,celebrities krauss,FEA,16
1051399,who sings monk theme song,krauss maybe,FEA,16
1051399,who sings monk theme song,krauss version,FEA,16
1051399,who sings monk theme song,krauss plant,FEA,16
1051399,who sings monk theme song,krauss letter,FEA,16
1051399,who sings monk theme song,pierre said,FEA,16
1051399,who sings monk theme song,film popular,FEA,16
1051399,who sings monk theme song,film worth,FEA,16
1051399,who sings monk theme song,main tori,FEA,16
1051399,who sings monk theme song,main uta,FEA,16
1051399,who sings monk theme song,lia main,FEA,16
1051399,who sings monk theme song,opening tori,FEA,16
1051399,who sings monk theme song,opening uta,FEA,16
1051399,who sings monk theme song,lia opening,FEA,16
1051399,who sings monk theme song,ending tori,FEA,16
1051399,who sings monk theme song,ending uta,FEA,16
1051399,who sings monk theme song,ending lia,FEA,16
1051399,who sings monk theme song,blue lia,FEA,16
1051399,who sings monk theme song,champagne named,FEA,16
1051399,who sings monk theme song,named pierre,FEA,16
1064670,why do hunters pattern their shotguns?,bounty program,FEA,16
1064670,why do hunters pattern their shotguns?,bounty programs,FEA,16
1064670,why do hunters pattern their shotguns?,responsible shotgun,FEA,16
1064670,why do hunters pattern their shotguns?,bounty educational,FEA,16
1064670,why do hunters pattern their shotguns?,bounty positions,FEA,16
1064670,why do hunters pattern their shotguns?,popular shotgun,FEA,16
1064670,why do hunters pattern their shotguns?,bounty stepping,FEA,16
1064670,why do hunters pattern their shotguns?,people shotgun,FEA,16
1064670,why do hunters pattern their shotguns?,bounty way,FEA,16
1064670,why do hunters pattern their shotguns?,configure translation,FEA,16
1064670,why do hunters pattern their shotguns?,configuration translation,FEA,16
1064670,why do hunters pattern their shotguns?,riding shotgun,FEA,16
1064670,why do hunters pattern their shotguns?,man shotgun,FEA,16
1064670,why do hunters pattern their shotguns?,live shotgun,FEA,16
1064670,why do hunters pattern their shotguns?,gaming shotgun,FEA,16
1064670,why do hunters pattern their shotguns?,entertainment shotgun,FEA,16
1064670,why do hunters pattern their shotguns?,service shotgun,FEA,16
1064670,why do hunters pattern their shotguns?,million shotgun,FEA,16
1064670,why do hunters pattern their shotguns?,shotgun worldwide,FEA,16
1064670,why do hunters pattern their shotguns?,father shotgun,FEA,16
1064670,why do hunters pattern their shotguns?,gaming worldwide,FEA,16
1064670,why do hunters pattern their shotguns?,entertainment worldwide,FEA,16
1064670,why do hunters pattern their shotguns?,bounty jobs,FEA,16
1064670,why do hunters pattern their shotguns?,bounty stone,FEA,16
1064670,why do hunters pattern their shotguns?,bounty careers,FEA,16
1064670,why do hunters pattern their shotguns?,bounty law,FEA,16
1064670,why do hunters pattern their shotguns?,bounty enforcement,FEA,16
1064670,why do hunters pattern their shotguns?,bounty criminal,FEA,16
1064670,why do hunters pattern their shotguns?,bounty justice,FEA,16
1064670,why do hunters pattern their shotguns?,bounty individuals,FEA,16
1064670,why do hunters pattern their shotguns?,bounty complete,FEA,16
1064670,why do hunters pattern their shotguns?,bounty formal,FEA,16
1064670,why do hunters pattern their shotguns?,bounty meet,FEA,16
1064670,why do hunters pattern their shotguns?,bounty requirements,FEA,16
1064670,why do hunters pattern their shotguns?,bounty future,FEA,16
1064670,why do hunters pattern their shotguns?,bounty view,FEA,16
1064670,why do hunters pattern their shotguns?,bounty pennsylvania,FEA,16
1064670,why do hunters pattern their shotguns?,bounty training,FEA,16
1064670,why do hunters pattern their shotguns?,group mainstream,FEA,16
1064670,why do hunters pattern their shotguns?,communication mainstream,FEA,16
1064670,why do hunters pattern their shotguns?,chain communication,FEA,16
1064670,why do hunters pattern their shotguns?,certain mainstream,FEA,16
1064670,why do hunters pattern their shotguns?,college jennifer,FEA,16
1064670,why do hunters pattern their shotguns?,douglas sliding,FEA,16
1064670,why do hunters pattern their shotguns?,cuny education,FEA,16
1064670,why do hunters pattern their shotguns?,jennifer responsible,FEA,16
1064670,why do hunters pattern their shotguns?,college responsible,FEA,16
1064670,why do hunters pattern their shotguns?,jennifer position,FEA,16
1064670,why do hunters pattern their shotguns?,current jennifer,FEA,16
1064670,why do hunters pattern their shotguns?,jennifer new,FEA,16
1071750,why is pete rose banned from hall of fame,inducted states,FEA,16
1071750,why is pete rose banned from hall of fame,inducted united,FEA,16
1071750,why is pete rose banned from hall of fame,inducted valuable,FEA,16
1071750,why is pete rose banned from hall of fame,inducted secretary,FEA,16
1071750,why is pete rose banned from hall of fame,inducted year,FEA,16
1071750,why is pete rose banned from hall of fame,inducted roll,FEA,16
1071750,why is pete rose banned from hall of fame,inducted making,FEA,16
1071750,why is pete rose banned from hall of fame,american inducted,FEA,16
1071750,why is pete rose banned from hall of fame,inducted served,FEA,16
1071750,why is pete rose banned from hall of fame,inducted live,FEA,16
1071750,why is pete rose banned from hall of fame,induction live,FEA,16
1071750,why is pete rose banned from hall of fame,death inducted,FEA,16
1071750,why is pete rose banned from hall of fame,athletes inducted,FEA,16
1071750,why is pete rose banned from hall of fame,carried inducted,FEA,16
1071750,why is pete rose banned from hall of fame,carried induction,FEA,16
1071750,why is pete rose banned from hall of fame,inducted today's,FEA,16
1071750,why is pete rose banned from hall of fame,induction today's,FEA,16
1071750,why is pete rose banned from hall of fame,brown inducted,FEA,16
1071750,why is pete rose banned from hall of fame,group inducted,FEA,16
1071750,why is pete rose banned from hall of fame,inducted july,FEA,16
1071750,why is pete rose banned from hall of fame,induction july,FEA,16
1071750,why is pete rose banned from hall of fame,inducted selects,FEA,16
1071750,why is pete rose banned from hall of fame,induction selects,FEA,16
1071750,why is pete rose banned from hall of fame,inducted selections,FEA,16
1071750,why is pete rose banned from hall of fame,inducted street,FEA,16
1071750,why is pete rose banned from hall of fame,inducted john,FEA,16
1071750,why is pete rose banned from hall of fame,inducted media,FEA,16
1071750,why is pete rose banned from hall of fame,inducted watch,FEA,16
1071750,why is pete rose banned from hall of fame,inducted season,FEA,16
1071750,why is pete rose banned from hall of fame,inducted player,FEA,16
1071750,why is pete rose banned from hall of fame,inducted named,FEA,16
1071750,why is pete rose banned from hall of fame,era inducted,FEA,16
1071750,why is pete rose banned from hall of fame,college inducted,FEA,16
1071750,why is pete rose banned from hall of fame,baseball inducted,FEA,16
1071750,why is pete rose banned from hall of fame,baseball induction,FEA,16
1071750,why is pete rose banned from hall of fame,inducted rock,FEA,16
1071750,why is pete rose banned from hall of fame,inducted museum,FEA,16
1071750,why is pete rose banned from hall of fame,induction museum,FEA,16
1071750,why is pete rose banned from hall of fame,class inducted,FEA,16
1071750,why is pete rose banned from hall of fame,class induction,FEA,16
1071750,why is pete rose banned from hall of fame,inducted network,FEA,16
