id,text,obfuscatedText,mechanism,epsilon
301,international organized crime,international organized crime,SanText,30
301,international organized crime,international organized crime,SanText,30
301,international organized crime,international organized crime,SanText,30
301,international organized crime,international organized crime,SanText,30
301,international organized crime,international organized crime,SanText,30
301,international organized crime,international organized crime,SanText,30
301,international organized crime,international organized crime,SanText,30
301,international organized crime,international organized crime,SanText,30
301,international organized crime,international organized crime,SanText,30
301,international organized crime,international organized crime,SanText,30
301,international organized crime,international organized crime,SanText,30
301,international organized crime,international organized crime,SanText,30
301,international organized crime,international organized crime,SanText,30
301,international organized crime,international organized crime,SanText,30
301,international organized crime,international organized crime,SanText,30
301,international organized crime,international organized crime,SanText,30
301,international organized crime,international organized crime,SanText,30
301,international organized crime,international organized crime,SanText,30
301,international organized crime,international organized crime,SanText,30
301,international organized crime,international organized crime,SanText,30
301,international organized crime,international organized crime,SanText,30
301,international organized crime,international organized crime,SanText,30
301,international organized crime,international organized crime,SanText,30
301,international organized crime,international organized crime,SanText,30
301,international organized crime,international organized crime,SanText,30
301,international organized crime,international organized crime,SanText,30
301,international organized crime,international organized crime,SanText,30
301,international organized crime,international organized crime,SanText,30
301,international organized crime,international organized crime,SanText,30
301,international organized crime,international organized crime,SanText,30
301,international organized crime,international organized crime,SanText,30
301,international organized crime,international organized crime,SanText,30
301,international organized crime,international organized crime,SanText,30
301,international organized crime,international organized crime,SanText,30
301,international organized crime,international organized crime,SanText,30
301,international organized crime,international organized crime,SanText,30
301,international organized crime,international organized crime,SanText,30
301,international organized crime,international organized crime,SanText,30
301,international organized crime,international organized crime,SanText,30
301,international organized crime,international organized crime,SanText,30
301,international organized crime,international organized crime,SanText,30
301,international organized crime,international organized crime,SanText,30
301,international organized crime,international organized crime,SanText,30
301,international organized crime,international organized crime,SanText,30
301,international organized crime,international organized crime,SanText,30
301,international organized crime,international organized crime,SanText,30
301,international organized crime,international organized crime,SanText,30
301,international organized crime,international organized crime,SanText,30
301,international organized crime,international organized crime,SanText,30
301,international organized crime,international organized crime,SanText,30
302,poliomyelitis and post-polio,poliomyelitis and post-polio,SanText,30
302,poliomyelitis and post-polio,poliomyelitis and post-polio,SanText,30
302,poliomyelitis and post-polio,poliomyelitis and post-polio,SanText,30
302,poliomyelitis and post-polio,poliomyelitis and post-polio,SanText,30
302,poliomyelitis and post-polio,poliomyelitis and post-polio,SanText,30
302,poliomyelitis and post-polio,poliomyelitis and post-polio,SanText,30
302,poliomyelitis and post-polio,poliomyelitis and post-polio,SanText,30
302,poliomyelitis and post-polio,poliomyelitis and post-polio,SanText,30
302,poliomyelitis and post-polio,poliomyelitis and post-polio,SanText,30
302,poliomyelitis and post-polio,poliomyelitis and post-polio,SanText,30
302,poliomyelitis and post-polio,poliomyelitis and post-polio,SanText,30
302,poliomyelitis and post-polio,poliomyelitis and post-polio,SanText,30
302,poliomyelitis and post-polio,poliomyelitis and post-polio,SanText,30
302,poliomyelitis and post-polio,poliomyelitis and post-polio,SanText,30
302,poliomyelitis and post-polio,poliomyelitis and post-polio,SanText,30
302,poliomyelitis and post-polio,poliomyelitis and post-polio,SanText,30
302,poliomyelitis and post-polio,poliomyelitis and post-polio,SanText,30
302,poliomyelitis and post-polio,poliomyelitis and post-polio,SanText,30
302,poliomyelitis and post-polio,poliomyelitis and post-polio,SanText,30
302,poliomyelitis and post-polio,poliomyelitis and post-polio,SanText,30
302,poliomyelitis and post-polio,poliomyelitis and post-polio,SanText,30
302,poliomyelitis and post-polio,poliomyelitis and post-polio,SanText,30
302,poliomyelitis and post-polio,poliomyelitis and post-polio,SanText,30
302,poliomyelitis and post-polio,poliomyelitis and post-polio,SanText,30
302,poliomyelitis and post-polio,poliomyelitis and post-polio,SanText,30
302,poliomyelitis and post-polio,poliomyelitis and post-polio,SanText,30
302,poliomyelitis and post-polio,poliomyelitis and post-polio,SanText,30
302,poliomyelitis and post-polio,poliomyelitis and post-polio,SanText,30
302,poliomyelitis and post-polio,poliomyelitis and post-polio,SanText,30
302,poliomyelitis and post-polio,poliomyelitis and post-polio,SanText,30
302,poliomyelitis and post-polio,poliomyelitis and post-polio,SanText,30
302,poliomyelitis and post-polio,poliomyelitis and post-polio,SanText,30
302,poliomyelitis and post-polio,poliomyelitis and post-polio,SanText,30
302,poliomyelitis and post-polio,poliomyelitis and post-polio,SanText,30
302,poliomyelitis and post-polio,poliomyelitis and post-polio,SanText,30
302,poliomyelitis and post-polio,poliomyelitis and post-polio,SanText,30
302,poliomyelitis and post-polio,poliomyelitis and post-polio,SanText,30
302,poliomyelitis and post-polio,poliomyelitis and post-polio,SanText,30
302,poliomyelitis and post-polio,poliomyelitis and post-polio,SanText,30
302,poliomyelitis and post-polio,poliomyelitis and post-polio,SanText,30
302,poliomyelitis and post-polio,poliomyelitis and post-polio,SanText,30
302,poliomyelitis and post-polio,poliomyelitis and post-polio,SanText,30
302,poliomyelitis and post-polio,poliomyelitis and post-polio,SanText,30
302,poliomyelitis and post-polio,poliomyelitis and post-polio,SanText,30
302,poliomyelitis and post-polio,poliomyelitis and post-polio,SanText,30
302,poliomyelitis and post-polio,poliomyelitis and post-polio,SanText,30
302,poliomyelitis and post-polio,poliomyelitis and post-polio,SanText,30
302,poliomyelitis and post-polio,poliomyelitis and post-polio,SanText,30
302,poliomyelitis and post-polio,poliomyelitis and post-polio,SanText,30
302,poliomyelitis and post-polio,poliomyelitis and post-polio,SanText,30
303,hubble telescope achievements,hubble telescope achievements,SanText,30
303,hubble telescope achievements,hubble telescope achievements,SanText,30
303,hubble telescope achievements,hubble telescope achievements,SanText,30
303,hubble telescope achievements,hubble telescope achievements,SanText,30
303,hubble telescope achievements,hubble telescope achievements,SanText,30
303,hubble telescope achievements,hubble telescope achievements,SanText,30
303,hubble telescope achievements,hubble telescope achievements,SanText,30
303,hubble telescope achievements,hubble telescope achievements,SanText,30
303,hubble telescope achievements,hubble telescope achievements,SanText,30
303,hubble telescope achievements,hubble telescope achievements,SanText,30
303,hubble telescope achievements,hubble telescope achievements,SanText,30
303,hubble telescope achievements,hubble telescope achievements,SanText,30
303,hubble telescope achievements,hubble telescope achievements,SanText,30
303,hubble telescope achievements,hubble telescope achievements,SanText,30
303,hubble telescope achievements,hubble telescope achievements,SanText,30
303,hubble telescope achievements,hubble telescope achievements,SanText,30
303,hubble telescope achievements,hubble telescope achievements,SanText,30
303,hubble telescope achievements,hubble telescope achievements,SanText,30
303,hubble telescope achievements,hubble telescope achievements,SanText,30
303,hubble telescope achievements,hubble telescope achievements,SanText,30
303,hubble telescope achievements,hubble telescope achievements,SanText,30
303,hubble telescope achievements,hubble telescope achievements,SanText,30
303,hubble telescope achievements,hubble telescope achievements,SanText,30
303,hubble telescope achievements,hubble telescope achievements,SanText,30
303,hubble telescope achievements,hubble telescope achievements,SanText,30
303,hubble telescope achievements,hubble telescope achievements,SanText,30
303,hubble telescope achievements,hubble telescope achievements,SanText,30
303,hubble telescope achievements,hubble telescope achievements,SanText,30
303,hubble telescope achievements,hubble telescope achievements,SanText,30
303,hubble telescope achievements,hubble telescope achievements,SanText,30
303,hubble telescope achievements,hubble telescope achievements,SanText,30
303,hubble telescope achievements,hubble telescope achievements,SanText,30
303,hubble telescope achievements,hubble telescope achievements,SanText,30
303,hubble telescope achievements,hubble telescope achievements,SanText,30
303,hubble telescope achievements,hubble telescope achievements,SanText,30
303,hubble telescope achievements,hubble telescope achievements,SanText,30
303,hubble telescope achievements,hubble telescope achievements,SanText,30
303,hubble telescope achievements,hubble telescope achievements,SanText,30
303,hubble telescope achievements,hubble telescope achievements,SanText,30
303,hubble telescope achievements,hubble telescope achievements,SanText,30
303,hubble telescope achievements,hubble telescope achievements,SanText,30
303,hubble telescope achievements,hubble telescope achievements,SanText,30
303,hubble telescope achievements,hubble telescope achievements,SanText,30
303,hubble telescope achievements,hubble telescope achievements,SanText,30
303,hubble telescope achievements,hubble telescope achievements,SanText,30
303,hubble telescope achievements,hubble telescope achievements,SanText,30
303,hubble telescope achievements,hubble telescope achievements,SanText,30
303,hubble telescope achievements,hubble telescope achievements,SanText,30
303,hubble telescope achievements,hubble telescope achievements,SanText,30
303,hubble telescope achievements,hubble telescope achievements,SanText,30
304,endangered species (mammals),endangered species katju,SanText,30
304,endangered species (mammals),endangered species +.14,SanText,30
304,endangered species (mammals),endangered species japonic,SanText,30
304,endangered species (mammals),endangered species dworin,SanText,30
304,endangered species (mammals),endangered species congregates,SanText,30
304,endangered species (mammals),endangered species japonic,SanText,30
304,endangered species (mammals),endangered species indophil,SanText,30
304,endangered species (mammals),endangered species arcaya,SanText,30
304,endangered species (mammals),endangered species midgut,SanText,30
304,endangered species (mammals),endangered species quattrochi,SanText,30
304,endangered species (mammals),endangered species holocron,SanText,30
304,endangered species (mammals),endangered species barnabe,SanText,30
304,endangered species (mammals),endangered species katju,SanText,30
304,endangered species (mammals),endangered species gorme,SanText,30
304,endangered species (mammals),endangered species midgut,SanText,30
304,endangered species (mammals),endangered species 206-448-8135,SanText,30
304,endangered species (mammals),endangered species midgut,SanText,30
304,endangered species (mammals),endangered species swaen,SanText,30
304,endangered species (mammals),endangered species midgut,SanText,30
304,endangered species (mammals),endangered species sub-county,SanText,30
304,endangered species (mammals),endangered species jmalone@coxnews.com,SanText,30
304,endangered species (mammals),endangered species cosmically,SanText,30
304,endangered species (mammals),endangered species figwort,SanText,30
304,endangered species (mammals),endangered species katju,SanText,30
304,endangered species (mammals),endangered species highboy,SanText,30
304,endangered species (mammals),endangered species midgut,SanText,30
304,endangered species (mammals),endangered species middlebrow,SanText,30
304,endangered species (mammals),endangered species illuminates,SanText,30
304,endangered species (mammals),endangered species japonic,SanText,30
304,endangered species (mammals),endangered species heatherington,SanText,30
304,endangered species (mammals),endangered species highboy,SanText,30
304,endangered species (mammals),endangered species midgut,SanText,30
304,endangered species (mammals),endangered species lehigh@globe.com,SanText,30
304,endangered species (mammals),endangered species aragona,SanText,30
304,endangered species (mammals),endangered species libation,SanText,30
304,endangered species (mammals),endangered species dik-dik,SanText,30
304,endangered species (mammals),endangered species midgut,SanText,30
304,endangered species (mammals),endangered species booming,SanText,30
304,endangered species (mammals),endangered species ersilia,SanText,30
304,endangered species (mammals),endangered species holocron,SanText,30
304,endangered species (mammals),endangered species gldstarr,SanText,30
304,endangered species (mammals),endangered species japonic,SanText,30
304,endangered species (mammals),endangered species booming,SanText,30
304,endangered species (mammals),endangered species midgut,SanText,30
304,endangered species (mammals),endangered species gorme,SanText,30
304,endangered species (mammals),endangered species katju,SanText,30
304,endangered species (mammals),endangered species megathrust,SanText,30
304,endangered species (mammals),endangered species midgut,SanText,30
304,endangered species (mammals),endangered species pale-yellow,SanText,30
304,endangered species (mammals),endangered species paean,SanText,30
305,most dangerous vehicles,most dangerous vehicles,SanText,30
305,most dangerous vehicles,most dangerous vehicles,SanText,30
305,most dangerous vehicles,most dangerous vehicles,SanText,30
305,most dangerous vehicles,most dangerous vehicles,SanText,30
305,most dangerous vehicles,most dangerous vehicles,SanText,30
305,most dangerous vehicles,most dangerous vehicles,SanText,30
305,most dangerous vehicles,most dangerous vehicles,SanText,30
305,most dangerous vehicles,most dangerous vehicles,SanText,30
305,most dangerous vehicles,most dangerous vehicles,SanText,30
305,most dangerous vehicles,most dangerous vehicles,SanText,30
305,most dangerous vehicles,most dangerous vehicles,SanText,30
305,most dangerous vehicles,most dangerous vehicles,SanText,30
305,most dangerous vehicles,most dangerous vehicles,SanText,30
305,most dangerous vehicles,most dangerous vehicles,SanText,30
305,most dangerous vehicles,most dangerous vehicles,SanText,30
305,most dangerous vehicles,most dangerous vehicles,SanText,30
305,most dangerous vehicles,most dangerous vehicles,SanText,30
305,most dangerous vehicles,most dangerous vehicles,SanText,30
305,most dangerous vehicles,most dangerous vehicles,SanText,30
305,most dangerous vehicles,most dangerous vehicles,SanText,30
305,most dangerous vehicles,most dangerous vehicles,SanText,30
305,most dangerous vehicles,most dangerous vehicles,SanText,30
305,most dangerous vehicles,most dangerous vehicles,SanText,30
305,most dangerous vehicles,most dangerous vehicles,SanText,30
305,most dangerous vehicles,most dangerous vehicles,SanText,30
305,most dangerous vehicles,most dangerous vehicles,SanText,30
305,most dangerous vehicles,most dangerous vehicles,SanText,30
305,most dangerous vehicles,most dangerous vehicles,SanText,30
305,most dangerous vehicles,most dangerous vehicles,SanText,30
305,most dangerous vehicles,most dangerous vehicles,SanText,30
305,most dangerous vehicles,most dangerous vehicles,SanText,30
305,most dangerous vehicles,most dangerous vehicles,SanText,30
305,most dangerous vehicles,most dangerous vehicles,SanText,30
305,most dangerous vehicles,most dangerous vehicles,SanText,30
305,most dangerous vehicles,most dangerous vehicles,SanText,30
305,most dangerous vehicles,most dangerous vehicles,SanText,30
305,most dangerous vehicles,most dangerous vehicles,SanText,30
305,most dangerous vehicles,most dangerous vehicles,SanText,30
305,most dangerous vehicles,most dangerous vehicles,SanText,30
305,most dangerous vehicles,most dangerous vehicles,SanText,30
305,most dangerous vehicles,most dangerous vehicles,SanText,30
305,most dangerous vehicles,most dangerous vehicles,SanText,30
305,most dangerous vehicles,most dangerous vehicles,SanText,30
305,most dangerous vehicles,most dangerous vehicles,SanText,30
305,most dangerous vehicles,most dangerous vehicles,SanText,30
305,most dangerous vehicles,most dangerous vehicles,SanText,30
305,most dangerous vehicles,most dangerous vehicles,SanText,30
305,most dangerous vehicles,most dangerous vehicles,SanText,30
305,most dangerous vehicles,most dangerous vehicles,SanText,30
305,most dangerous vehicles,most dangerous vehicles,SanText,30
306,african civilian deaths,african civilian deaths,SanText,30
306,african civilian deaths,african civilian deaths,SanText,30
306,african civilian deaths,african civilian deaths,SanText,30
306,african civilian deaths,african civilian deaths,SanText,30
306,african civilian deaths,african civilian deaths,SanText,30
306,african civilian deaths,african civilian deaths,SanText,30
306,african civilian deaths,african civilian deaths,SanText,30
306,african civilian deaths,african civilian deaths,SanText,30
306,african civilian deaths,african civilian deaths,SanText,30
306,african civilian deaths,african civilian deaths,SanText,30
306,african civilian deaths,african civilian deaths,SanText,30
306,african civilian deaths,african civilian deaths,SanText,30
306,african civilian deaths,african civilian deaths,SanText,30
306,african civilian deaths,african civilian deaths,SanText,30
306,african civilian deaths,african civilian deaths,SanText,30
306,african civilian deaths,african civilian deaths,SanText,30
306,african civilian deaths,african civilian deaths,SanText,30
306,african civilian deaths,african civilian deaths,SanText,30
306,african civilian deaths,african civilian deaths,SanText,30
306,african civilian deaths,african civilian deaths,SanText,30
306,african civilian deaths,african civilian deaths,SanText,30
306,african civilian deaths,african civilian deaths,SanText,30
306,african civilian deaths,african civilian deaths,SanText,30
306,african civilian deaths,african civilian deaths,SanText,30
306,african civilian deaths,african civilian deaths,SanText,30
306,african civilian deaths,african civilian deaths,SanText,30
306,african civilian deaths,african civilian deaths,SanText,30
306,african civilian deaths,african civilian deaths,SanText,30
306,african civilian deaths,african civilian deaths,SanText,30
306,african civilian deaths,african civilian deaths,SanText,30
306,african civilian deaths,african civilian deaths,SanText,30
306,african civilian deaths,african civilian deaths,SanText,30
306,african civilian deaths,african civilian deaths,SanText,30
306,african civilian deaths,african civilian deaths,SanText,30
306,african civilian deaths,african civilian deaths,SanText,30
306,african civilian deaths,african civilian deaths,SanText,30
306,african civilian deaths,african civilian deaths,SanText,30
306,african civilian deaths,african civilian deaths,SanText,30
306,african civilian deaths,african civilian deaths,SanText,30
306,african civilian deaths,african civilian deaths,SanText,30
306,african civilian deaths,african civilian deaths,SanText,30
306,african civilian deaths,african civilian deaths,SanText,30
306,african civilian deaths,african civilian deaths,SanText,30
306,african civilian deaths,african civilian deaths,SanText,30
306,african civilian deaths,african civilian deaths,SanText,30
306,african civilian deaths,african civilian deaths,SanText,30
306,african civilian deaths,african civilian deaths,SanText,30
306,african civilian deaths,african civilian deaths,SanText,30
306,african civilian deaths,african civilian deaths,SanText,30
306,african civilian deaths,african civilian deaths,SanText,30
307,new hydroelectric projects,new hydroelectric projects,SanText,30
307,new hydroelectric projects,new hydroelectric projects,SanText,30
307,new hydroelectric projects,new hydroelectric projects,SanText,30
307,new hydroelectric projects,new hydroelectric projects,SanText,30
307,new hydroelectric projects,new hydroelectric projects,SanText,30
307,new hydroelectric projects,new hydroelectric projects,SanText,30
307,new hydroelectric projects,new hydroelectric projects,SanText,30
307,new hydroelectric projects,new hydroelectric projects,SanText,30
