id,text,obfuscatedText,mechanism,epsilon
301,international organized crime,international organized crime,TEM,25
301,international organized crime,international organized crime,TEM,25
301,international organized crime,international organized crime,TEM,25
301,international organized crime,international organized crime,TEM,25
301,international organized crime,international organized crime,TEM,25
301,international organized crime,international organized crime,TEM,25
301,international organized crime,international organized crime,TEM,25
301,international organized crime,international organized crime,TEM,25
301,international organized crime,international organized crime,TEM,25
301,international organized crime,international organized crime,TEM,25
301,international organized crime,international organized crime,TEM,25
301,international organized crime,international organized crime,TEM,25
301,international organized crime,international organized crime,TEM,25
301,international organized crime,international organized crime,TEM,25
301,international organized crime,international organized crime,TEM,25
301,international organized crime,international organized crime,TEM,25
301,international organized crime,international organized crime,TEM,25
301,international organized crime,international organized crime,TEM,25
301,international organized crime,international organized crime,TEM,25
301,international organized crime,international organized crime,TEM,25
301,international organized crime,international organized crime,TEM,25
301,international organized crime,international organized crime,TEM,25
301,international organized crime,international organized crime,TEM,25
301,international organized crime,international organized crime,TEM,25
301,international organized crime,international organized crime,TEM,25
301,international organized crime,international organized crime,TEM,25
301,international organized crime,international organized crime,TEM,25
301,international organized crime,international organized crime,TEM,25
301,international organized crime,international organized crime,TEM,25
301,international organized crime,international organized crime,TEM,25
301,international organized crime,international organized crime,TEM,25
301,international organized crime,international organized crime,TEM,25
301,international organized crime,international organized crime,TEM,25
301,international organized crime,international organized crime,TEM,25
301,international organized crime,international organized crime,TEM,25
301,international organized crime,international organized crime,TEM,25
301,international organized crime,international organized crime,TEM,25
301,international organized crime,international organized crime,TEM,25
301,international organized crime,international organized crime,TEM,25
301,international organized crime,international organized crime,TEM,25
301,international organized crime,international organized crime,TEM,25
301,international organized crime,international organized crime,TEM,25
301,international organized crime,international organized crime,TEM,25
301,international organized crime,international organized crime,TEM,25
301,international organized crime,international organized crime,TEM,25
301,international organized crime,international organized crime,TEM,25
301,international organized crime,international organized crime,TEM,25
301,international organized crime,international organized crime,TEM,25
301,international organized crime,international organized crime,TEM,25
301,international organized crime,international organized crime,TEM,25
302,poliomyelitis and post-polio,poliomyelitis and post-polio,TEM,25
302,poliomyelitis and post-polio,poliomyelitis and post-polio,TEM,25
302,poliomyelitis and post-polio,poliomyelitis and post-polio,TEM,25
302,poliomyelitis and post-polio,poliomyelitis and post-polio,TEM,25
302,poliomyelitis and post-polio,poliomyelitis and post-polio,TEM,25
302,poliomyelitis and post-polio,poliomyelitis and post-polio,TEM,25
302,poliomyelitis and post-polio,poliomyelitis and post-polio,TEM,25
302,poliomyelitis and post-polio,poliomyelitis and post-polio,TEM,25
302,poliomyelitis and post-polio,poliomyelitis and post-polio,TEM,25
302,poliomyelitis and post-polio,poliomyelitis and post-polio,TEM,25
302,poliomyelitis and post-polio,poliomyelitis and post-polio,TEM,25
302,poliomyelitis and post-polio,poliomyelitis and post-polio,TEM,25
302,poliomyelitis and post-polio,poliomyelitis and post-polio,TEM,25
302,poliomyelitis and post-polio,poliomyelitis and post-polio,TEM,25
302,poliomyelitis and post-polio,poliomyelitis and post-polio,TEM,25
302,poliomyelitis and post-polio,poliomyelitis and post-polio,TEM,25
302,poliomyelitis and post-polio,poliomyelitis and post-polio,TEM,25
302,poliomyelitis and post-polio,poliomyelitis and post-polio,TEM,25
302,poliomyelitis and post-polio,poliomyelitis and post-polio,TEM,25
302,poliomyelitis and post-polio,poliomyelitis and post-polio,TEM,25
302,poliomyelitis and post-polio,poliomyelitis and post-polio,TEM,25
302,poliomyelitis and post-polio,poliomyelitis and post-polio,TEM,25
302,poliomyelitis and post-polio,poliomyelitis and post-polio,TEM,25
302,poliomyelitis and post-polio,poliomyelitis and post-polio,TEM,25
302,poliomyelitis and post-polio,poliomyelitis and post-polio,TEM,25
302,poliomyelitis and post-polio,poliomyelitis and post-polio,TEM,25
302,poliomyelitis and post-polio,poliomyelitis and post-polio,TEM,25
302,poliomyelitis and post-polio,poliomyelitis and post-polio,TEM,25
302,poliomyelitis and post-polio,poliomyelitis and post-polio,TEM,25
302,poliomyelitis and post-polio,poliomyelitis and post-polio,TEM,25
302,poliomyelitis and post-polio,poliomyelitis and post-polio,TEM,25
302,poliomyelitis and post-polio,poliomyelitis and post-polio,TEM,25
302,poliomyelitis and post-polio,poliomyelitis and post-polio,TEM,25
302,poliomyelitis and post-polio,poliomyelitis and post-polio,TEM,25
302,poliomyelitis and post-polio,poliomyelitis and post-polio,TEM,25
302,poliomyelitis and post-polio,poliomyelitis and post-polio,TEM,25
302,poliomyelitis and post-polio,poliomyelitis and post-polio,TEM,25
302,poliomyelitis and post-polio,poliomyelitis and post-polio,TEM,25
302,poliomyelitis and post-polio,poliomyelitis and post-polio,TEM,25
302,poliomyelitis and post-polio,poliomyelitis and post-polio,TEM,25
302,poliomyelitis and post-polio,poliomyelitis and post-polio,TEM,25
